Name,Latitude,Longitude
BRD-R01-FDT01-FAT24,36.50954178,43.58763888
BRD-R01-FDT01-FAT25,36.51009935,43.58776877
BRD-R01-FDT01-FAT26,36.51055826,43.58788299
BRD-R01-FDT01-FAT27,36.50823079,43.58648864
BRD-R01-FDT01-FAT28,36.50821328,43.58670782
BRD-R01-FDT01-FAT29,36.5081264,43.58775315
BRD-R01-FDT01-FAT30,36.5087288,43.58761306
BRD-R01-FDT01-FAT31,36.50941277,43.58837352
BRD-R01-FDT01-FAT32,36.50860704,43.58842237
BRD-R01-FDT01-FAT33,36.50843314,43.58963883
BRD-R01-FDT01-FAT34,36.50772162,43.58684303
BRD-R01-FDT01-FAT35,36.50694762,43.58729034
BRD-R01-FDT01-FAT36,36.50684432,43.58798905
BRD-R01-FDT01-FAT37,36.50695203,43.58877939
BRD-R01-FDT01-FAT38,36.50773435,43.58892177
BRD-R01-FDT01-FAT39,36.50706787,43.58907874
BRD-R01-FDT01-FAT40,36.50725523,43.58837276
BRD-R01-FDT01-FAT41,36.5066063,43.58959927
BRD-R01-FDT02-FAT01,36.51137599,43.59152096
BRD-R01-FDT02-FAT02,36.51253131,43.59076777
BRD-R01-FDT02-FAT03,36.51346727,43.58977583
BRD-R01-FDT02-FAT04,36.5119188,43.59016447
BRD-R01-FDT02-FAT05,36.51253078,43.59175529
BRD-R01-FDT02-FAT06,36.51311068,43.59140212
BRD-R01-FDT02-FAT07,36.513977,43.59171656
BRD-R01-FDT02-FAT08,36.51408607,43.5903393
BRD-R01-FDT02-FAT09,36.51449058,43.59040993
BRD-R01-FDT02-FAT10,36.51424401,43.58936828
BRD-R01-FDT02-FAT11,36.51445509,43.58735387
BRD-R01-FDT02-FAT12,36.51483246,43.58742063
BRD-R01-FDT02-FAT13,36.51733134,43.58762799
BRD-R01-FDT02-FAT14,36.51144563,43.59190982
BRD-R01-FDT02-FAT15,36.5122663,43.5924589
BRD-R01-FDT02-FAT16,36.51224357,43.59266585
BRD-R01-FDT02-FAT17,36.5134445,43.59339294
BRD-R01-FDT02-FAT18,36.51358097,43.59229515
BRD-R01-FDT02-FAT19,36.51311746,43.5938356
BRD-R01-FDT02-FAT20,36.51300916,43.5947649
BRD-R01-FDT02-FAT21,36.51079972,43.59310266
BRD-R01-FDT02-FAT22,36.51073382,43.59370715
BRD-R01-FDT02-FAT23,36.51066765,43.59424736
BRD-R01-FDT02-FAT24,36.5119901,43.59449585
BRD-R01-FDT02-FAT25,36.51192276,43.59508899
BRD-R01-FDT02-FAT26,36.51252302,43.59501657
BRD-R01-FDT02-FAT27,36.51043944,43.59611396
BRD-R01-FDT02-FAT28,36.51039401,43.59650257
BRD-R01-FDT02-FAT29,36.51084985,43.59618416
BRD-R01-FDT02-FAT30,36.51158832,43.58986659
BRD-R01-FDT02-FAT31,36.51164434,43.58943555
BRD-R01-FDT02-FAT32,36.51205826,43.58894301
BRD-R01-FDT02-FAT33,36.51190158,43.58846689
BRD-R01-FDT02-FAT34,36.51235336,43.5874258
BRD-R01-FDT02-FAT35,36.51240176,43.58700403
BRD-R01-FDT02-FAT36,36.51313608,43.588436
BRD-R01-FDT02-FAT37,36.51318549,43.58798723
BRD-R01-FDT02-FAT38,36.51100855,43.59038163
BRD-R01-FDT03-FAT01,36.50173692,43.60227323
BRD-R01-FDT03-FAT02,36.50093877,43.60357912
BRD-R01-FDT03-FAT03,36.50086826,43.60423585
BRD-R01-FDT03-FAT04,36.50082021,43.60466891
BRD-R01-FDT03-FAT05,36.50016837,43.60548629
BRD-R01-FDT03-FAT06,36.49994332,43.60682172
BRD-R01-FDT03-FAT07,36.5009789,43.60323688
BRD-R01-FDT03-FAT08,36.50053486,43.60400078
BRD-R01-FDT03-FAT09,36.50018381,43.60476389
BRD-R01-FDT03-FAT10,36.49952074,43.60472818
BRD-R01-FDT03-FAT11,36.50021539,43.6030831
BRD-R01-FDT03-FAT12,36.49976658,43.60358129
BRD-R01-FDT03-FAT13,36.50006611,43.60423714
BRD-R01-FDT03-FAT14,36.49954021,43.60417947
BRD-R01-FDT03-FAT15,36.50139169,43.60458995
BRD-R01-FDT03-FAT16,36.5016224,43.60744781
BRD-R01-FDT03-FAT17,36.50311944,43.60775906
BRD-R01-FDT03-FAT18,36.50264938,43.60824423
BRD-R01-FDT03-FAT19,36.50250462,43.60932999
BRD-R01-FDT03-FAT20,36.50210543,43.60871927
BRD-R01-FDT03-FAT21,36.50017118,43.60953231
BRD-R01-FDT03-FAT22,36.4992828,43.60945053
BRD-R01-FDT03-FAT23,36.49911478,43.61043376
BRD-R01-FDT03-FAT24,36.50167466,43.60108005
BRD-R01-FDT03-FAT25,36.50112763,43.6024517
BRD-R01-FDT03-FAT26,36.50128705,43.60153883
BRD-R01-FDT03-FAT27,36.50089505,43.60157528
BRD-R01-FDT03-FAT28,36.50068039,43.60283833
BRD-R01-FDT03-FAT29,36.50042058,43.60167482
BRD-R01-FDT03-FAT30,36.4998868,43.60219321
BRD-R01-FDT03-FAT31,36.49981377,43.60261468
BRD-R01-FDT03-FAT32,36.50055805,43.60081894
BRD-R01-FDT03-FAT33,36.50006217,43.60123988
BRD-R01-FDT03-FAT34,36.49962572,43.60101199
BRD-R01-FDT03-FAT35,36.49946537,43.6020766
BRD-R01-FDT03-FAT36,36.50250663,43.59806065
BRD-R01-FDT03-FAT37,36.50286655,43.59812576
BRD-R01-FDT03-FAT38,36.50329632,43.59685475
BRD-R01-FDT03-FAT39,36.50344454,43.59689801
BRD-R01-FDT03-FAT40,36.50430535,43.59742261
BRD-R01-FDT03-FAT41,36.503794,43.59747345
BRD-R01-FDT03-FAT42,36.50409374,43.59869527
BRD-R01-FDT03-FAT43,36.50456987,43.59805607
BRD-R01-FDT03-FAT44,36.50342888,43.60147949
BRD-R01-FDT03-FAT45,36.50312326,43.6019161
BRD-R01-FDT03-FAT46,36.50388652,43.60225204
BRD-R01-FDT03-FAT47,36.50204375,43.60166916
BRD-R01-FDT03-FAT48,36.50239245,43.60188784
BRD-R01-FDT03-FAT49,36.50226082,43.60276969
BRD-R01-FDT03-FAT50,36.50294853,43.60248827
BRD-R01-FDT03-FAT51,36.5033125,43.60339204
BRD-R01-FDT04-FAT01,36.49926323,43.60164396
BRD-R01-FDT04-FAT02,36.49886468,43.60332764
BRD-R01-FDT04-FAT03,36.4990008,43.60352161
BRD-R01-FDT04-FAT04,36.49921342,43.60527212
BRD-R01-FDT04-FAT05,36.49884427,43.60591108
BRD-R01-FDT04-FAT06,36.49879506,43.60663573
BRD-R01-FDT04-FAT07,36.49815739,43.60468902
BRD-R01-FDT04-FAT08,36.49751292,43.60505589
BRD-R01-FDT04-FAT09,36.49875324,43.60536644
BRD-R01-FDT04-FAT10,36.49829747,43.60578706
BRD-R01-FDT04-FAT11,36.49683347,43.60574077
BRD-R01-FDT04-FAT12,36.49687133,43.60526665
BRD-R01-FDT04-FAT13,36.49775058,43.60701443
BRD-R01-FDT04-FAT14,36.49696175,43.60659862
BRD-R01-FDT04-FAT15,36.49803784,43.6061374
BRD-R01-FDT04-FAT16,36.49859952,43.60669248
BRD-R01-FDT04-FAT17,36.49757069,43.60769275
BRD-R01-FDT04-FAT18,36.49699197,43.60813821
BRD-R01-FDT04-FAT19,36.49672278,43.60851816
BRD-R01-FDT04-FAT20,36.49667352,43.60903888
BRD-R01-FDT04-FAT21,36.4978036,43.608444
BRD-R01-FDT04-FAT22,36.49714098,43.60955463
BRD-R01-FDT04-FAT23,36.49708914,43.61020337
BRD-R01-FDT04-FAT24,36.49706729,43.61048794
BRD-R01-FDT04-FAT25,36.49638275,43.61064666
BRD-R01-FDT04-FAT26,36.49746298,43.6089343
BRD-R01-FDT04-FAT27,36.49815256,43.60918994
BRD-R01-FDT04-FAT28,36.49760471,43.60960395
BRD-R01-FDT04-FAT29,36.49749472,43.61094154
BRD-R01-FDT04-FAT30,36.49786472,43.61098718
BRD-R01-FDT04-FAT31,36.49918394,43.60104971
BRD-R01-FDT04-FAT32,36.49836853,43.60085145
BRD-R01-FDT04-FAT33,36.49727276,43.60200634
BRD-R01-FDT04-FAT34,36.49689981,43.60216308
BRD-R01-FDT04-FAT35,36.49687832,43.6027274
BRD-R01-FDT04-FAT36,36.49608466,43.60319119
BRD-R01-FDT04-FAT37,36.49636007,43.60147459
BRD-R01-FDT04-FAT38,36.49557965,43.60240818
BRD-R01-FDT04-FAT39,36.49521985,43.60286627
BRD-R01-FDT04-FAT40,36.49720011,43.60103793
BRD-R01-FDT04-FAT41,36.49706157,43.60054714
BRD-R01-FDT04-FAT42,36.49806465,43.60273431
BRD-R01-FDT04-FAT43,36.49891998,43.60269389
BRD-R01-FDT04-FAT44,36.49772902,43.60213372
BRD-R01-FDT04-FAT45,36.49758811,43.60309759
BRD-R01-FDT04-FAT46,36.49762593,43.60334914
BRD-R01-FDT04-FAT47,36.49775004,43.60359204
BRD-R01-FDT04-FAT48,36.49643142,43.60412025
BRD-R01-FDT04-FAT49,36.49642092,43.60440882
BRD-R01-FDT04-FAT50,36.4962994,43.60536689
BRD-R01-FDT04-FAT51,36.4952658,43.60529667
BRD-R01-FDT05-FAT01,36.49987896,43.59701657
BRD-R01-FDT05-FAT02,36.49889723,43.59708269
BRD-R01-FDT05-FAT03,36.49806551,43.59758464
BRD-R01-FDT05-FAT04,36.498413,43.59766056
BRD-R01-FDT05-FAT05,36.49832698,43.59825799
BRD-R01-FDT05-FAT06,36.49765637,43.59666503
BRD-R01-FDT05-FAT07,36.49777325,43.59595366
BRD-R01-FDT05-FAT08,36.49821026,43.59658001
BRD-R01-FDT05-FAT09,36.49870499,43.59580313
BRD-R01-FDT05-FAT10,36.49731506,43.5976412
BRD-R01-FDT05-FAT11,36.49745925,43.59850738
BRD-R01-FDT05-FAT12,36.49731536,43.5964038
BRD-R01-FDT05-FAT13,36.49656122,43.59579549
BRD-R01-FDT05-FAT14,36.49645496,43.59567765
BRD-R01-FDT05-FAT15,36.49635547,43.59635269
BRD-R01-FDT05-FAT16,36.49630977,43.59690668
BRD-R01-FDT05-FAT17,36.49624575,43.59706035
BRD-R01-FDT05-FAT18,36.50003984,43.59683368
BRD-R01-FDT05-FAT19,36.49949907,43.59646528
BRD-R01-FDT05-FAT20,36.4991067,43.59577367
BRD-R01-FDT05-FAT21,36.49910642,43.59485501
BRD-R01-FDT05-FAT22,36.49892988,43.59539145
BRD-R01-FDT05-FAT23,36.49816645,43.59546166
BRD-R01-FDT05-FAT24,36.49813232,43.59501764
BRD-R01-FDT05-FAT25,36.50030765,43.59527018
BRD-R01-FDT05-FAT26,36.49981796,43.59818062
BRD-R01-FDT05-FAT27,36.49910516,43.59900681
BRD-R01-FDT05-FAT28,36.4993932,43.59852709
BRD-R01-FDT05-FAT29,36.49942374,43.60065175
BRD-R01-FDT05-FAT30,36.49959669,43.59958882
BRD-R01-FDT05-FAT31,36.49921395,43.59959847
BRD-R01-FDT05-FAT32,36.49880307,43.6001553
BRD-R01-FDT05-FAT33,36.49851321,43.59999493
BRD-R01-FDT05-FAT34,36.49806964,43.59987316
BRD-R01-FDT05-FAT35,36.4979921,43.60042288
BRD-R01-FDT05-FAT36,36.49754077,43.59985142
BRD-R01-FDT05-FAT37,36.49718861,43.59969869
BRD-R01-FDT05-FAT38,36.49685688,43.599395
BRD-R01-FDT05-FAT39,36.49779761,43.59926105
BRD-R01-FDT05-FAT40,36.49817023,43.59923977
BRD-R01-FDT05-FAT41,36.49672835,43.60004247
BRD-R01-FDT06-FAT01,36.50108032,43.59139509
BRD-R01-FDT06-FAT02,36.50132704,43.59034852
BRD-R01-FDT06-FAT03,36.50122082,43.58973938
BRD-R01-FDT06-FAT04,36.50152173,43.58927144
BRD-R01-FDT06-FAT05,36.50130822,43.58918238
BRD-R01-FDT06-FAT06,36.50161759,43.58878644
BRD-R01-FDT06-FAT07,36.50145664,43.58824354
BRD-R01-FDT06-FAT08,36.50148739,43.58807553
BRD-R01-FDT06-FAT09,36.50152167,43.58788825
BRD-R01-FDT06-FAT10,36.50152477,43.58787132
BRD-R01-FDT06-FAT11,36.50122298,43.58778777
BRD-R01-FDT06-FAT12,36.50076429,43.58961494
BRD-R01-FDT06-FAT13,36.5009434,43.58844689
BRD-R01-FDT06-FAT14,36.49911368,43.58955978
BRD-R01-FDT06-FAT15,36.49878196,43.58981692
BRD-R01-FDT06-FAT16,36.4984534,43.58937848
BRD-R01-FDT06-FAT17,36.49961021,43.58864609
BRD-R01-FDT06-FAT18,36.49970606,43.58800805
BRD-R01-FDT06-FAT19,36.49937284,43.58745268
BRD-R01-FDT06-FAT20,36.49993337,43.59029865
BRD-R01-FDT06-FAT21,36.49974832,43.59060428
BRD-R01-FDT06-FAT22,36.50001636,43.58942003
BRD-R01-FDT06-FAT23,36.50001941,43.5894008
BRD-R01-FDT06-FAT24,36.50018489,43.58835644
BRD-R01-FDT06-FAT25,36.50026711,43.5878375
BRD-R01-FDT06-FAT26,36.50036783,43.58720179
BRD-R01-FDT06-FAT27,36.50095024,43.59225339
BRD-R01-FDT06-FAT28,36.50081785,43.59310528
BRD-R01-FDT06-FAT29,36.5005072,43.59413429
BRD-R01-FDT06-FAT30,36.49988441,43.59436978
BRD-R01-FDT06-FAT31,36.50008792,43.59324106
BRD-R01-FDT06-FAT32,36.49973553,43.59328102
BRD-R01-FDT06-FAT33,36.49947532,43.59360357
BRD-R01-FDT06-FAT34,36.498672,43.59353019
BRD-R01-FDT06-FAT35,36.49818049,43.59399659
BRD-R01-FDT06-FAT36,36.50032279,43.59178906
BRD-R01-FDT06-FAT37,36.49999171,43.59193227
BRD-R01-FDT06-FAT38,36.50023526,43.59232861
BRD-R01-FDT06-FAT39,36.49966614,43.59253887
BRD-R01-FDT06-FAT40,36.49924827,43.59252092
BRD-R01-FDT06-FAT41,36.49949732,43.59103121
BRD-R01-FDT06-FAT42,36.49893854,43.5915355
BRD-R01-FDT06-FAT43,36.49875381,43.59275436
BRD-R01-FDT06-FAT44,36.49878198,43.59087736
BRD-R01-FDT06-FAT45,36.49868353,43.59085951
BRD-R01-FDT06-FAT46,36.49857912,43.59145082
BRD-R01-FDT06-FAT47,36.49847214,43.59205442
BRD-R01-FDT06-FAT48,36.49828724,43.59291853
BRD-R01-FDT06-FAT49,36.49793217,43.59223938
BRD-R01-FDT06-FAT50,36.49784223,43.5932183
BRD-R01-FDT06-FAT51,36.49769694,43.59409684
BRD-R01-FDT07-FAT01,36.50366354,43.58753655
BRD-R01-FDT07-FAT02,36.50368088,43.58773571
BRD-R01-FDT07-FAT03,36.50387202,43.58881595
BRD-R01-FDT07-FAT04,36.50365924,43.58974945
BRD-R01-FDT07-FAT05,36.50346113,43.59081659
BRD-R01-FDT07-FAT06,36.50282117,43.59071655
BRD-R01-FDT07-FAT07,36.5021067,43.59049818
BRD-R01-FDT07-FAT08,36.5018,43.58998883
BRD-R01-FDT07-FAT09,36.50162735,43.59082452
BRD-R01-FDT07-FAT10,36.50247727,43.5910875
BRD-R01-FDT07-FAT11,36.50318048,43.59329917
BRD-R01-FDT07-FAT12,36.50366331,43.59397923
BRD-R01-FDT07-FAT13,36.50448019,43.59423524
BRD-R01-FDT07-FAT14,36.50446283,43.59256935
BRD-R01-FDT07-FAT15,36.50563315,43.59282603
BRD-R01-FDT07-FAT16,36.50363932,43.59338268
BRD-R01-FDT07-FAT17,36.50380578,43.59285159
BRD-R01-FDT07-FAT18,36.50469125,43.59314267
BRD-R01-FDT07-FAT19,36.50515102,43.59336615
BRD-R01-FDT07-FAT20,36.50502389,43.59388123
BRD-R01-FDT07-FAT21,36.5052885,43.59446794
BRD-R01-FDT07-FAT22,36.50270858,43.58807963
BRD-R01-FDT07-FAT23,36.50225678,43.58820078
BRD-R01-FDT07-FAT24,36.50206951,43.58911738
BRD-R01-FDT07-FAT25,36.5034346,43.58829358
BRD-R01-FDT07-FAT26,36.50339015,43.58897235
BRD-R01-FDT07-FAT27,36.50325994,43.58960987
BRD-R01-FDT07-FAT28,36.50314898,43.59016223
BRD-R01-FDT07-FAT29,36.50235783,43.5900321
BRD-R01-FDT07-FAT30,36.50318881,43.58757431
BRD-R01-FDT07-FAT31,36.50278967,43.58729906
BRD-R01-FDT07-FAT32,36.50257351,43.58724436
BRD-R01-FDT07-FAT33,36.50227853,43.58716972
BRD-R01-FDT07-FAT34,36.5020021,43.58709978
BRD-R01-FDT07-FAT35,36.50168875,43.58761838
BRD-R01-FDT07-FAT36,36.50161394,43.58802568
BRD-R01-FDT07-FAT37,36.50155722,43.58842088
BRD-R01-FDT07-FAT38,36.50434266,43.58739512
BRD-R01-FDT07-FAT39,36.50439207,43.58705023
BRD-R01-FDT07-FAT40,36.50481226,43.58759828
BRD-R01-FDT07-FAT41,36.50510648,43.58812219
BRD-R01-FDT07-FAT42,36.50554225,43.58714847
BRD-R01-FDT07-FAT43,36.50436216,43.58848646
BRD-R01-FDT07-FAT44,36.50394917,43.58945776
BRD-R01-FDT08-FAT01,36.47989613,43.72291126
BRD-R01-FDT08-FAT02,36.47899818,43.72556526
BRD-R01-FDT08-FAT03,36.47910605,43.72253847
BRD-R01-FDT08-FAT04,36.47650196,43.72466698
BRD-R01-FDT08-FAT05,36.47676432,43.72141799
BRD-R01-FDT08-FAT06,36.47384076,43.72267567
BRD-R01-FDT08-FAT07,36.4706093,43.72133531
BRD-R01-FDT08-FAT08,36.47448163,43.72363457
BRD-R01-FDT08-FAT09,36.47462312,43.72594279
BRD-R01-FDT08-FAT10,36.47628635,43.72724487
BRD-R01-FDT08-FAT11,36.47264238,43.72500888
BRD-R01-FDT08-FAT12,36.47372914,43.72818675
BRD-R01-FDT08-FAT13,36.47223167,43.72704867
BRD-R01-FDT08-FAT14,36.47003788,43.72963171
BRD-R01-FDT08-FAT15,36.47185853,43.73331481
BRD-R01-FDT08-FAT16,36.47382544,43.73042668
BRD-R01-FDT08-FAT17,36.47594111,43.73215818
BRD-R01-FDT08-FAT18,36.47748215,43.73310655
BRD-R01-FDT08-FAT19,36.47345917,43.7203301
BRD-R01-FDT08-FAT20,36.48058602,43.72273277
BRD-R01-FDT08-FAT21,36.47831559,43.7235444
BRD-R01-FDT08-FAT22,36.47004643,43.72535161
BRD-R01-FDT08-FAT23,36.48099877,43.72163827
BRD-R01-FDT08-FAT24,36.46813474,43.730052
BRD-R01-FDT08-FAT25,36.47444501,43.7344386
BRD-R01-FDT08-FAT26,36.47417642,43.73233578
BRD-R01-FDT08-FAT27,36.47098699,43.72771738
BRD-R01-FDT08-FAT28,36.47258862,43.72897637
BRD-R01-FDT08-FAT29,36.47118608,43.73053545
BRD-R01-FDT08-FAT30,36.47542816,43.72511714
BRD-R01-FDT08-FAT31,36.47790855,43.7342647
BRD-R01-FDT08-FAT32,36.47888499,43.72125813
BRD-R01-FDT08-FAT33,36.47983869,43.72103141
BRD-R01-FDT08-FAT34,36.47467261,43.73082523
BRD-R01-FDT08-FAT35,36.47628303,43.73053943
BRD-R01-FDT08-FAT36,36.47678398,43.72379183
BRD-R01-FDT08-FAT37,36.47476877,43.72815364
BRD-R01-FDT08-FAT38,36.4676248,43.72256568
BRD-R01-FDT08-FAT39,36.47824499,43.73251091
BRD-R02-FDT01-FAT01,36.50237592,43.58363601
BRD-R02-FDT01-FAT02,36.5023087,43.58419817
BRD-R02-FDT01-FAT03,36.50227039,43.58495455
BRD-R02-FDT01-FAT04,36.50185749,43.58497531
BRD-R02-FDT01-FAT05,36.50146948,43.58495007
BRD-R02-FDT01-FAT06,36.5009538,43.58491647
BRD-R02-FDT01-FAT07,36.50081249,43.58547181
BRD-R02-FDT01-FAT08,36.50032281,43.58572064
BRD-R02-FDT01-FAT09,36.49983548,43.58558059
BRD-R02-FDT01-FAT10,36.50154208,43.58584908
BRD-R02-FDT01-FAT11,36.50221721,43.58566884
BRD-R02-FDT01-FAT12,36.50214306,43.58589799
BRD-R02-FDT01-FAT13,36.50207912,43.58607271
BRD-R02-FDT01-FAT14,36.5020255,43.58621926
BRD-R02-FDT01-FAT15,36.50189419,43.58652435
BRD-R02-FDT01-FAT16,36.50173546,43.58688033
BRD-R02-FDT01-FAT17,36.50165424,43.5870588
BRD-R02-FDT01-FAT18,36.50150941,43.58723931
BRD-R02-FDT01-FAT19,36.50127033,43.58724186
BRD-R02-FDT01-FAT20,36.5011469,43.58732082
BRD-R02-FDT01-FAT21,36.50106146,43.58717866
BRD-R02-FDT01-FAT22,36.50075454,43.58708874
BRD-R02-FDT01-FAT23,36.50048476,43.58643172
BRD-R02-FDT01-FAT24,36.50095455,43.58636911
BRD-R02-FDT01-FAT25,36.50007666,43.58694065
BRD-R02-FDT01-FAT26,36.49996036,43.58676524
BRD-R02-FDT01-FAT27,36.50000445,43.58596682
BRD-R02-FDT01-FAT28,36.50205011,43.58397891
BRD-R02-FDT01-FAT29,36.50166991,43.58399751
BRD-R02-FDT01-FAT30,36.50199971,43.58321353
BRD-R02-FDT01-FAT31,36.50129101,43.58327324
BRD-R02-FDT01-FAT32,36.50096738,43.58296605
BRD-R02-FDT01-FAT33,36.50050063,43.58305883
BRD-R02-FDT01-FAT34,36.50031213,43.58421561
BRD-R02-FDT01-FAT35,36.50061365,43.58231214
BRD-R02-FDT01-FAT36,36.50072463,43.58188582
BRD-R02-FDT01-FAT37,36.500888,43.58349846
BRD-R02-FDT01-FAT38,36.50024371,43.58264234
BRD-R02-FDT01-FAT39,36.49973947,43.58332503
BRD-R02-FDT01-FAT40,36.49983168,43.58402927
BRD-R02-FDT01-FAT41,36.50187549,43.58160166
BRD-R02-FDT01-FAT42,36.50110115,43.58152042
BRD-R02-FDT02-FAT01,36.50363989,43.57980216
BRD-R02-FDT02-FAT02,36.50285287,43.57961479
BRD-R02-FDT02-FAT03,36.50222824,43.58004907
BRD-R02-FDT02-FAT04,36.50225065,43.5806782
BRD-R02-FDT02-FAT05,36.50157496,43.58044815
BRD-R02-FDT02-FAT06,36.50106473,43.58085723
BRD-R02-FDT02-FAT07,36.50268661,43.58018852
BRD-R02-FDT02-FAT08,36.50260607,43.58101198
BRD-R02-FDT02-FAT09,36.50191258,43.58115475
BRD-R02-FDT02-FAT10,36.50145786,43.57946678
BRD-R02-FDT02-FAT11,36.50100888,43.57936498
BRD-R02-FDT02-FAT12,36.50105796,43.57915928
BRD-R02-FDT02-FAT13,36.50076352,43.58024339
BRD-R02-FDT02-FAT14,36.50066171,43.58095816
BRD-R02-FDT02-FAT15,36.50030775,43.5796338
BRD-R02-FDT02-FAT16,36.50023577,43.58016761
BRD-R02-FDT02-FAT17,36.50017338,43.58062931
BRD-R02-FDT02-FAT18,36.50013007,43.58095012
BRD-R02-FDT02-FAT19,36.50315103,43.57888918
BRD-R02-FDT02-FAT20,36.50223483,43.57871267
BRD-R02-FDT02-FAT21,36.50119187,43.57848639
BRD-R02-FDT02-FAT22,36.50031808,43.57827296
BRD-R02-FDT02-FAT23,36.50065227,43.57879898
BRD-R02-FDT02-FAT24,36.50099876,43.57792269
BRD-R02-FDT02-FAT25,36.50008839,43.57772344
BRD-R02-FDT02-FAT26,36.50268951,43.57755467
BRD-R02-FDT02-FAT27,36.5023137,43.57675993
BRD-R02-FDT02-FAT28,36.50171891,43.57608988
BRD-R02-FDT02-FAT29,36.50376673,43.57560078
BRD-R02-FDT02-FAT30,36.5030796,43.57542537
BRD-R02-FDT02-FAT31,36.5013179,43.57506616
BRD-R02-FDT02-FAT32,36.50348018,43.57861455
BRD-R02-FDT02-FAT33,36.5025392,43.5784284
BRD-R02-FDT02-FAT34,36.50365708,43.57826822
BRD-R02-FDT02-FAT35,36.50295781,43.57816509
BRD-R02-FDT02-FAT36,36.50220798,43.57799695
BRD-R02-FDT02-FAT37,36.50130595,43.57786289
BRD-R02-FDT02-FAT38,36.50082606,43.57714959
BRD-R02-FDT02-FAT39,36.50072659,43.57684102
BRD-R02-FDT02-FAT40,36.50355289,43.58027214
BRD-R02-FDT02-FAT41,36.50322107,43.58069197
BRD-R02-FDT03-FAT01,36.50380953,43.57104666
BRD-R02-FDT03-FAT02,36.50305997,43.5719959
BRD-R02-FDT03-FAT03,36.50235704,43.57180403
BRD-R02-FDT03-FAT04,36.50192693,43.57273305
BRD-R02-FDT03-FAT05,36.50232494,43.57323698
BRD-R02-FDT03-FAT06,36.50215213,43.57252331
BRD-R02-FDT03-FAT07,36.50276775,43.57265011
BRD-R02-FDT03-FAT08,36.50188285,43.57133606
BRD-R02-FDT03-FAT09,36.50131256,43.57255405
BRD-R02-FDT03-FAT10,36.50133797,43.57326441
BRD-R02-FDT03-FAT11,36.50118142,43.57363674
BRD-R02-FDT03-FAT12,36.50093118,43.57337042
BRD-R02-FDT03-FAT13,36.50071171,43.5742508
BRD-R02-FDT03-FAT14,36.50252372,43.56999743
BRD-R02-FDT03-FAT15,36.50217454,43.57009688
BRD-R02-FDT03-FAT16,36.5019744,43.56901846
BRD-R02-FDT03-FAT17,36.50156092,43.56962203
BRD-R02-FDT03-FAT18,36.50289244,43.56922278
BRD-R02-FDT03-FAT19,36.50343147,43.57028964
BRD-R02-FDT03-FAT20,36.50300526,43.57097796
BRD-R02-FDT03-FAT21,36.5035071,43.56879228
BRD-R02-FDT03-FAT22,36.50296778,43.56845987
BRD-R02-FDT03-FAT23,36.50254053,43.56858028
BRD-R02-FDT03-FAT24,36.50389509,43.56837117
BRD-R02-FDT03-FAT25,36.50330139,43.56772718
BRD-R02-FDT03-FAT26,36.50389917,43.56201909
BRD-R02-FDT03-FAT27,36.50442416,43.56095157
BRD-R02-FDT03-FAT28,36.50460111,43.5593716
BRD-R02-FDT03-FAT29,36.50335254,43.55942248
BRD-R02-FDT03-FAT30,36.50378877,43.57288568
BRD-R02-FDT03-FAT31,36.50339441,43.57363667
BRD-R02-FDT03-FAT32,36.50331554,43.5742174
BRD-R02-FDT03-FAT33,36.50307721,43.5752128
BRD-R02-FDT03-FAT34,36.50272978,43.57350599
BRD-R02-FDT03-FAT35,36.50245491,43.57405218
BRD-R02-FDT03-FAT36,36.5021618,43.5747105
BRD-R02-FDT03-FAT37,36.50252507,43.57454992
BRD-R02-FDT03-FAT38,36.5012865,43.57440735
BRD-R02-FDT03-FAT39,36.50115352,43.57488984
BRD-R02-FDT04-FAT01,36.50757386,43.5696737
BRD-R02-FDT04-FAT02,36.50657089,43.56969952
BRD-R02-FDT04-FAT03,36.50633593,43.5681545
BRD-R02-FDT04-FAT04,36.50578302,43.56825816
BRD-R02-FDT04-FAT05,36.50578073,43.56732517
BRD-R02-FDT04-FAT06,36.50539979,43.56723722
BRD-R02-FDT04-FAT07,36.50529933,43.56780006
BRD-R02-FDT04-FAT08,36.50672593,43.56850407
BRD-R02-FDT04-FAT09,36.50584202,43.56940564
BRD-R02-FDT04-FAT10,36.50508616,43.56895426
BRD-R02-FDT04-FAT11,36.50455752,43.56897021
BRD-R02-FDT04-FAT12,36.50542908,43.5697039
BRD-R02-FDT04-FAT13,36.50490179,43.56945325
BRD-R02-FDT04-FAT14,36.50576586,43.56893029
BRD-R02-FDT04-FAT15,36.50521594,43.56823851
BRD-R02-FDT04-FAT16,36.50473662,43.56827619
BRD-R02-FDT04-FAT17,36.50435813,43.56762311
BRD-R02-FDT04-FAT18,36.50727131,43.57193227
BRD-R02-FDT04-FAT19,36.50762606,43.57013755
BRD-R02-FDT04-FAT20,36.50741733,43.57075191
BRD-R02-FDT04-FAT21,36.50704885,43.57043394
BRD-R02-FDT04-FAT22,36.50704609,43.57115253
BRD-R02-FDT04-FAT23,36.50709022,43.57153501
BRD-R02-FDT04-FAT24,36.5062086,43.57074237
BRD-R02-FDT04-FAT25,36.50536243,43.57073983
BRD-R02-FDT04-FAT26,36.5056389,43.57168273
BRD-R02-FDT04-FAT27,36.50534486,43.57245726
